symbol,company,outstandingshares,treasuryshares,shares,지배주주지분,sales_ltm_c,지배주주순이익,equity,sales_ltm_s,ni,eps,bps,sps
A064240,홈캐스트,35038012,677267,34360745,83544626,71383558,-7414115,89415685,36670505,-3009684,-87.59076673,2602.262698,1067.220894
A066980,한성크린텍,51935125,2875,51932250,135584270,354344887,6473839,134755093,112719308,6532256,125.78419,2594.824854,2170.50692
A103840,우양,16366428,0,16366428,0,0,0,41064724,191836622,-4643027,-283.692141,2509.082862,11721.34946
A003610,방림,42314090,6949881,35364209,190832876,125850538,-1314267,190832876,77529800,-1314267,-37.16376068,5396.215026,2192.323883
A053700,삼보모터스,22877190,648234,22228956,337046522,1468760441,33110565,162169946,418788934,1460694,65.71131816,7295.436907,18839.7932
A023800,인지컨트롤스,15809197,640500,15168697,214378933,644759570,15949768,208478790,414735419,16816524,1108.633392,13744.0144,27341.5323
A041930,동아화성,15800000,774185,15025815,156710306,370923102,14545574,144276095,124180651,15950086,1061.512204,9601.881495,8264.486885
A357580,아모센스,11220264,0,11220264,0,0,0,35589093,105935006,1128365,100.5649243,3171.85879,9441.400488
A309960,LB인베스트먼트,23217239,221796,22995443,110848984,27422503,5241552,111115494,27420927,5543678,241.077243,4832.065814,1192.450478
A010040,한국내화,41067062,5629960,35437102,191099846,402904622,-14241043,191099846,269281891,-14341745,-404.7098716,5392.648812,7598.868863
A023000,삼원강재,40000000,260044,39739956,0,0,0,242104166,359967848,16889558,425.00193,6092.210218,9058.083708
A041920,메디아나,18598223,38373,18559850,120073677,74911395,9350240,120327299,74547070,9634565,519.107913,6483.204282,4016.577181
A391710,코닉오토메이션,41503222,2754,41500468,0,0,0,25101232,26372583,2094986,50.48102108,604.842143,635.4767614
A054780,키이스트,19547793,8528,19539265,0,0,0,55959156,58119266,-6906767,-353.4814129,2863.933521,2974.485785
A330350,위더스제약,13202139,2459,13199680,0,0,0,90984542,90147158,9194088,696.538704,6892.935435,6829.495715
A322180,티라유텍,16519475,0,16519475,13277965,59696781,-7808637,24223714,41627949,404038,24.45828333,1466.373114,2519.931717
A090470,제이스텍,17476594,126393,17350201,168080607,74315891,-1554758,170248700,71290247,1431666,82.51581639,9812.491509,4108.900352
A250060,모비스,32171314,129927,32041387,21399639,16887794,28604,21423565,3979542,6618918,206.5740163,668.6216486,124.2000541
A016740,두올,32066680,761696,31304984,209870387,755274853,21306598,195147299,343202250,32727619,1045.444361,6233.745368,10963.18241
A038460,바이오스마트,23621594,889896,22731698,116395662,464377220,19481608,85284431,96361833,23356319,1027.477974,3751.784447,4239.095249
A042500,링네트,19070134,2859610,16210524,97864296,202350887,13720457,96195785,199144950,13162858,811.994603,5934.156416,12284.9175
A208340,파멥신,30201108,8663,30192445,15465555,112572,-11283336,15465555,118953,-11449105,-379.2043009,512.2326132,3.939826669
A037950,엘컴텍,84447519,41112,84406407,76024485,52917341,2068720,72544262,46114992,2064216,24.45567906,859.4639267,546.3446868
A160600,이큐셀,34482552,177267,34305285,57417694,100939326,-2664266,57398905,98749632,-4367295,-127.3067692,1673.179657,2878.554485
A186230,그린플러스,10820188,80000,10740188,46472291,61087576,-14203519,46992882,61637028,-13559594,-1262.50993,4375.424527,5738.915185
A417790,트루엔,10999650,531259,10468391,0,0,0,86497307,48626868,11225529,1072.32611,8262.712675,4645.113848
A017510,세명전기,15246000,0,15246000,0,0,0,74810821,11791556,1410618,92.52380952,4906.914666,773.4196511
A079980,휴비스,34500000,1589680,32910320,260837572,923641247,-98641910,241684147,712149607,-92530425,-2811.59299,7343.719143,21639.09701
A055490,테이팩스,4769650,0,4769650,150928567,144548734,6130342,94502953,142463582,5979300,1253.613997,19813.39365,29868.77066
A289080,SV인베스트먼트,53234000,0,53234000,0,0,0,0,0,0,0,0,0
A347890,엠투아이,16913204,351276,16561928,0,0,0,70154541,34379469,6289365,379.7483602,4235.892162,2075.813215
A033310,엠투엔,40342231,759775,39582456,142367213,83580132,-2690843,143019700,78905576,-1896037,-47.90094379,3613.209347,1993.448208
A058400,KNN,132429720,0,132429720,213456230,66075857,8215112,211446159,58712759,7754287,58.55397867,1596.666964,443.350322
A093920,서원인텍,18600000,0,18600000,201516236,260233662,12702427,196362745,79950868,29125627,1565.893925,10557.13683,4298.433763
A340360,다보링크,43388212,0,43388212,0,0,0,16804399,75891270,-1237494,-28.52143343,387.3033302,1749.121858
A039860,나노엔텍,32110082,0,32110082,53999065,27060193,-2836060,59081710,24940853,-2105161,-65.56074818,1839.973813,776.7296577
A019590,엠벤처투자,113966542,0,113966542,131564048,78777139,74074005,128095654,74763797,71691435,629.0568595,1123.975965,656.0153154
A069510,에스텍,10910000,2500000,8410000,162215054,425904491,26102666,120411079,291004685,-4084186,-485.6344828,14317.60749,34602.22176
A035000,HS애드,16567409,359765,16207644,169604641,545033907,13448668,146270873,264366934,8137861,502.1001819,9024.807862,16311.25005
A006490,인스코비,116369210,903885,115465325,33448394,103447654,-33914948,19858862,52540188,-41582354,-360.1284975,171.9898333,455.0300101
A033170,시그네틱스,85728319,0,85728319,116764985,163655222,-17236370,116655212,163655222,-17004635,-198.3549333,1360.754688,1908.998379
A072020,중앙백신,9658687,81471,9577216,0,0,0,99964485,42977984,5814006,607.0663959,10437.73942,4487.523723
A124500,아이티센,23204527,0,23204527,70662519,3121019381,1135834,74070502,55310491,-4192949,-180.6953014,3192.071185,2383.607776
A018120,진로발효,6621120,3356,6617764,74601491,100680319,8948158,74601491,97750703,8948158,1352.142204,11272.91499,14770.95632
A238090,앤디포스,23541303,780757,22760546,121846815,51618033,-14575167,134245725,48045134,-10090636,-443.3389252,5898.176828,2110.895494
A002200,한국수출포장,40000000,2500000,37500000,294724732,308152059,18538851,289359520,303868131,18430865,491.4897333,7716.253867,8103.15016
A053280,예스24,25000000,14348,24985652,210436710,650526350,-5560297,212688771,634340235,-5702586,-228.2344283,8512.436297,25388.18018
A333430,일승,30726747,8,30726739,38072001,48357007,4028148,36674700,22271398,3141650,102.2448233,1193.576058,724.8214007
A004890,동일산업,2425215,259144,2166071,408225191,449190223,-7499905,390335431,391396126,-11928011,-5506.749779,180204.3566,180694.0428
A255440,야스,13058000,193372,12864628,152577791,41724310,-2883211,152577791,41412665,-2741593,-213.1109427,11860.25674,3219.110961
A041590,플래스크,131707350,0,131707350,25403047,20747581,-36783275,27119207,17256714,-40710255,-309.0963033,205.9050387,131.0231661
A382480,지아이텍,39357140,1005055,38352085,0,0,0,91532320,38119346,7109845,185.3835326,2386.632174,993.9315164
A218150,미래생명자원,20415802,920233,19495569,44362412,60420922,166957,45194154,46168949,707024,36.26588175,2318.175684,2368.176533
A234300,에스트래픽,27532242,289633,27242609,92126083,147773361,14021461,86546220,131162370,11349500,416.6084093,3176.869734,4814.603844
A119850,지엔씨에너지,16448909,1533962,14914947,123213898,178075149,13368002,121998529,157161640,12830039,860.213516,8179.615321,10537.19065
A104620,노랑풍선,15842126,0,15842126,43566549,113225229,7836676,42871690,111879154,7601842,479.8498636,2706.18287,7062.130045
A170030,현대공업,15340000,270106,15069894,145047984,316387559,11706528,146522901,301665124,17538329,1163.799095,9722.888628,20017.73364
A408900,스튜디오미르,32706134,58,32706076,36841471,23533310,3299275,37555318,23504976,3690528,112.8392168,1148.267313,718.6730686
A053050,지에스이,29987597,0,29987597,0,0,0,95390062,165715784,5844150,194.8855722,3180.983858,5526.144159
A078000,텔코웨어,9702706,4516247,5186459,105992921,42074203,4878041,105994833,42074203,4875810,940.1038358,20436.84005,8112.317672
A003480,한진중공업홀딩스,29529812,3440308,26089504,356539000,1187021000,21406000,307420000,10090000,4080000,156.3847285,11783.28266,386.7455663
A032560,황금에스티,17000000,11218,16988782,356075655,344612611,20284210,253327862,151345860,6597471,388.34279,14911.47876,8908.576259
A175250,아이큐어,37558368,188683,37369685,53563864,57108426,-28939204,52663571,35547361,-37334428,-999.0565347,1409.259163,951.2352325
A111710,남화산업,20588000,0,20588000,0,0,0,176566954,23543293,16404128,796.7810375,8576.207208,1143.544443
A004840,DRB동일,19930000,657636,19272364,383453667,748469800,12115979,202126595,17955861,7940342,412.0066433,10487.89837,931.6895945
A040420,정상제이엘에스,15677552,738810,14938742,79909153,112275902,12148528,79388759,111454146,12079410,808.5961991,5314.286772,7460.745088
A002600,조흥,600000,0,600000,147635975,405373536,7600572,148589918,409211630,7511538,12519.23,247649.8633,682019.3833
A383930,디티앤씨알오,12770512,0,12770512,0,0,0,27068852,22699074,-22338012,-1749.186877,2119.637177,1777.45998
A159580,제로투세븐,20032636,0,20032636,80789876,69316579,-178505,82470791,70079731,1914990,95.59351051,4116.82172,3498.27806
A073570,리튬포어스,35970918,4370,35966548,0,0,0,110395677,14324874,-266123967,-7399.207925,3069.398737,398.2832603
A333620,엔시스,10556344,224135,10332209,60351301,50099777,3204762,60341803,50099777,3208776,310.5605007,5840.16477,4848.893107
A217730,강스템바이오텍,56054149,0,56054149,44044341,12157863,-20350064,49246212,5368763,-17845203,-318.3565056,878.5471348,95.77815551
A293580,나우IB,95770000,1684050,94085950,91631531,6720669,734185,91631531,6708803,734185,7.803343645,973.9130125,71.30504608
A013520,화승코퍼레이션,50051252,5646010,44405242,182428251,1617555204,14857188,202542272,349067815,22115514,498.0383622,4561.224371,7860.959636
A408920,메쎄이상,43232455,95823,43136632,59773325,52857679,8542386,60520930,49101336,8050186,186.620643,1403.005455,1138.27468
A104540,코렌텍,12785740,0,12785740,73511285,94301239,2882487,71911535,68557107,2758818,215.7730409,5624.354554,5361.997585
A123420,위메이드플레이,11469842,1068801,10401041,217976903,121392100,4727811,225383646,52546537,17544777,1686.828943,21669.33541,5052.045944
A317770,엑스페릭스,22938906,0,22938906,54589441,11093252,-4538571,54963754,10842170,-4303731,-187.6170991,2396.093083,472.6541885
A251630,브이원텍,15942886,680241,15262645,116338059,87861456,2105540,115950584,57647240,9272718,607.543319,7597.017686,3777.015059
A034300,신세계건설,7760554,99160,7661394,158218060,0,0,161088110,1343368802,-171195307,-22345.19031,21025.95298,175342.6076
A102370,케이옥션,27229210,1340920,25888290,116674010,13362064,-6177365,111800203,11115898,-4017754,-155.1958047,4318.562678,429.3793835
A067570,엔브이에이치코리아,42170000,8036,42161964,207364453,1409395871,3193023,213465453,557728792,406807,9.648672913,5062.986463,13228.24506
A227840,현대코퍼레이션홀딩스,9100836,279135,8821701,274550566,190067674,28859896,271661265,152856954,30626121,3471.679781,30794.65797,17327.3787
A065710,서호전기,5150000,219418,4930582,92274323,62181860,15935790,90367583,49664381,15579438,3159.756394,18327.97487,10072.72184
A036580,팜스코,36727943,1709107,35018836,202232534,1789456271,-49418906,292318162,1677260300,30504370,871.0846357,8347.455124,47895.94663
A294630,서남,23538459,0,23538459,0,0,0,10203977,5393134,-12044422,-511.6911859,433.5023376,229.1200966
A226440,한송네오텍,65739186,0,65739186,19021995,11552422,-3747400,29325920,8875682,-577829,-8.789719422,446.0949669,135.0135671
A001540,안국약품,13042420,1677055,11365365,157097796,244222762,6405936,145332070,231921890,4546398,400.0221726,12787.27696,20406.02216
A294140,레몬,21000000,0,21000000,0,0,0,17204889,10965046,-5507160,-262.2457143,819.2804286,522.1450476
A351330,이삭엔지니어링,8288520,0,8288520,47092016,95502086,-1134355,46590341,93863471,-1227894,-148.1439388,5621.068779,11324.51523
A407400,꿈비,12259474,464849,11794625,35528104,31155671,-1299408,35474648,30226068,-1423398,-120.6819208,3007.696133,2562.698517
A002800,신신제약,15170500,0,15170500,61745692,103826456,4314236,62074472,103430149,4106520,270.691144,4091.788141,6817.847072
A073560,우리손에프앤지,69237643,0,69237643,250488055,275716739,3274647,151539698,97507477,8324360,120.2288183,2188.689439,1408.301507
A002450,삼익악기,90530915,14500000,76030915,271233487,234395556,10693489,188351725,81130646,3798744,49.96314986,2477.304462,1067.074439
A206400,베노티앤알,31413500,1022,31412478,82775762,11538015,-21602974,89191636,9414501,-19353747,-616.1165318,2839.369629,299.705773
A007820,에스엠코어,20033946,480384,19553562,51555325,160077397,-14895827,51154400,156849261,-15183513,-776.5088018,2616.116695,8021.518586
A208370,셀바스헬스케어,25740564,22985,25717579,60922190,29547095,5071462,60277025,27494494,4648350,180.7460181,2343.806351,1069.093401
A021320,KCC건설,21400000,1454564,19945436,0,0,0,444334983,1828005618,6054859,303.5711528,22277.5267,91650.32131
A241690,유니테크노,24470706,0,24470706,127529702,104537888,8466643,122640893,87893054,8475973,346.3722297,5011.743143,3591.766171
A105330,케이엔더블유,16060028,189625,15870403,126303373,88129710,1850819,97804768,24168391,1057154,66.61166701,6162.714835,1522.859312
A009780,엠에스씨,17600000,0,17600000,152721970,185632949,17704872,148073420,184207792,17607950,1000.451705,8413.2625,10466.35182
A141000,비아트론,12114710,1082891,11031819,166906313,27191655,3345986,166062629,23278815,3458198,313.4748676,15053.05961,2110.152007
A096630,에스코넥,79052205,1050000,78002205,81780275,290774844,2407207,90725423,79226280,-7482747,-95.92994198,1163.113568,1015.692826
A019010,베뉴지,48200000,8000000,40200000,313795023,67022871,9869795,274322502,45449011,11927968,296.7156219,6823.942836,1130.572413
A027830,대성창투,54000000,0,54000000,0,0,0,86743136,13730510,4426750,81.97685185,1606.35437,254.2687037
A900340,윙입푸드,47973428,0,47973428,193652381,177968923,19777552,0,0,0,0,0,0
A216050,인크로스,12843222,773032,12070190,111928427,45012459,11699305,111263389,39236537,11826908,979.8443935,9218.031282,3250.697545
A052790,액토즈소프트,11330638,406091,10924547,246002069,84110411,36689442,188358241,48422002,47822446,4377.522107,17241.74385,4432.40365
A066410,버킷스튜디오,84109926,1258,84108668,181009616,18499176,-5096330,84440229,12782063,-10525817,-125.1454487,1003.942055,151.9708171
A007280,한국특강,60813311,0,60813311,0,0,0,225506443,811313352,23534216,386.9911967,3708.175715,13341.04884
A095270,웨이브일렉트로,14971256,2210298,12760958,60122972,84487467,3647037,55558408,53649359,-5162472,-404.552072,4353.780335,4204.179576
A039610,화성밸브,10410400,0,10410400,90493769,90323900,7011152,90546178,84891587,6756702,649.0338508,8697.665604,8154.498098
A004720,팜젠사이언스,18178525,41910,18136615,235451080,171687383,6209647,116119610,171689783,8623024,475.4483678,6402.496276,9466.473374
A067370,선바이오,12313555,8222,12305333,0,0,0,26807770,12431113,4175160,339.2967911,2178.548927,1010.221584
A014790,HL D&I,37858601,0,37858601,466990895,1633818837,36869634,441405382,1546112006,40611244,1072.708524,11659.31573,40839.1215
A105740,디케이락,10156513,0,10156513,131236229,107696010,7309008,133015005,98360973,6587486,648.5972105,13096.52289,9684.521942
A101170,우림피티에스,13500000,283098,13216902,90546966,63066241,5240120,90408355,63066241,5155663,390.0810493,6840.359034,4771.635668
A041910,폴라리스AI파마,12698263,218257,12480006,0,0,0,113515305,61166987,1079762,86.51934943,9095.773271,4901.198525
A006090,사조오양,9422739,3,9422736,0,0,0,225197809,400939996,21410140,2272.178696,23899.40767,42550.27372
A004910,조광페인트,12800000,2638537,10161463,176746727,250432772,10522903,183304514,244121842,6675177,656.9110176,18039.1853,24024.28095
